row_num,id,data
18427,DDDF9490,World Localities/Europe/Western Europe/France/Central France/Centre-Val De Loire_5
18428,CFD0B5FD,Hobbies & Leisure/Radio Control & Modeling_3
18429,857AA596,Computers & Electronics/Computer Hardware/Computer Drives & Storage/Flash Drives & Memory Cards_7
18430,24E330E7,Health/Health Conditions/Neurological Conditions/Learning & Developmental Disabilities_1
18431,B3AFA19B,Food & Drink/Cooking & Recipes/Soups & Stews_5
18432,8BDB92B1,Arts & Entertainment/Visual Art & Design/Design/Interior Design_7
18433,6FD9B693,Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Weights & Strength Training Equipment_9
18434,BA1E4C8D,Shopping/Consumer Resources/Consumer Advocacy & Protection_5
18435,1FE9FA06,World Localities/North America/Canada/Northern Territories_6
18436,E8355829,Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories_7
18437,959B66CE,Shopping/Luxury Goods_8
18438,A050DD63,Reference/General Reference/Biographies & Quotations_2
18439,2A4151DF,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_4
18440,C6F62CBE,World Localities/Asia/West Asia/Turkey/Black Sea Turkey_7
18441,F572BC28,Hobbies & Leisure/Radio Control & Modeling_2
18442,59320DF6,Computers & Electronics/Software/Internet Software/Proxying & Filtering_3
18443,EE90AB9B,World Localities/Europe/Mediterranean Europe/Spain/Navarra_5
18444,7188FD57,World Localities/Africa/Western Africa/Côte d'Ivoire_6
18445,FD2F7C27,Pets & Animals/Pets/Reptiles & Amphibians_4
18446,0ECCC9BF,Business & Industrial/Business Services/Warehousing_7
18447,504643A4,World Localities/Europe/Western Europe/Benelux/Netherlands/Flevoland_1
18448,2E9CD3D6,Books & Literature/Literary Classics_8
18449,6243B0D0,World Localities/Europe/Central & Eastern Europe/Poland_1
18450,29D24BD7,World Localities/Africa/Western Africa/Niger_2
18451,1EEC23F9,World Localities/Africa/Western Africa/Nigeria/Lagos_7
18452,2B8D61A9,Finance/Credit & Lending/Loans/Personal Loans_4
18453,E1200BE3,Computers & Electronics/Computer Hardware/Computer Drives & Storage/Flash Drives & Memory Cards_1
18454,F7260510,World Localities/Europe/Mediterranean Europe/Spain/Extremadura_8
18455,0BDACF31,World Localities/Asia/South Asia/India/Northeast India_1
18456,E371DEDE,Business & Industrial/Business Services/E-Commerce Services_2
18457,3601E41A,World Localities/Asia/East Asia/China/Southeast China/Guangdong/Dongguan_3
18458,A6B2BE6D,Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Christian Holidays_8
18459,C3500D12,Business & Industrial/Industrial Materials & Equipment/Industrial Handling & Processing Equipment_5
18460,4F2A7312,World Localities/Europe/Central & Eastern Europe/Austria/Tyrol_8
18461,BB023D34,World Localities/Europe/Central & Eastern Europe/Switzerland_6
18462,F55FD465,World Localities/Europe/Mediterranean Europe/Spain/Andalucia_3
18463,F43C71F9,Health/Health Conditions/Infectious Diseases/Vaccines & Immunizations_1
18464,29F4CAA4,Health/Medical Devices & Equipment/Assistive Technology_8
18465,05AF7C27,Online Communities/Forum & Chat Providers_5
18466,04951BA1,Food & Drink/Beverages/Nutrition Drinks & Shakes_3
18467,26F0C844,World Localities/Asia/South Asia/India/West India/Maharashtra/Mumbai_1
18468,5F6AD9FB,World Localities/Europe/Central & Eastern Europe/Slovenia_6
18469,E7011D6A,Home & Garden/Home & Interior Decor_7
18470,6E2D1F30,Health/Alternative & Natural Medicine/Acupuncture & Chinese Medicine_5
18471,1A9BD926,Games/Arcade & Coin-Op Games_5
18472,A283ACF0,Travel & Transportation/Transportation/Air Travel_6
18473,1891674F,Food & Drink/Beverages_6
18474,74E38916,World Localities/Oceania/Australia/Western Australia/Perth_1
18475,2901ADE2,People & Society/Social Issues & Advocacy/Discrimination & Identity Relations_1
18476,ECF6C9EF,World Localities/Europe/Western Europe/France/East France/Grand-Est/Champagne-Ardenne_3
18477,44251E7C,World Localities/Asia/East Asia/Japan/Chubu/Aichi/Nagoya_2
18478,E975A359,Food & Drink/Beverages/Juice_2
18479,41F3F6DA,Home & Garden/Kitchen & Dining/Cookware & Diningware/Cookware_5
18480,8AB78C2E,Business & Industrial/Business Operations/Human Resources/Payroll Services_6
18481,3DD3619E,Computers & Electronics/Consumer Electronics/TV & Video Equipment/Video Players & Recorders/Blu-Ray Players & Recorders_8
18482,C5712CF8,World Localities/Asia/East Asia/Japan/Tohoku/Aomori_8
18483,DEEFD23A,People & Society/Ethnic & Identity Groups/Indigenous Peoples_3
18484,6572BAD8,Arts & Entertainment/Music & Audio/Folk & Traditional Music_6
18485,A18B67CC,World Localities/Europe/Western Europe/Benelux/Netherlands/South Holland/Rotterdam_5
18486,63E0BAB5,World Localities/North America/USA/New England/Massachusetts_4
18487,36F6EBB7,Computers & Electronics/Consumer Electronics/TV & Video Equipment/Televisions_5
18488,A68641B5,Shopping_4
18489,D6A07F71,World Localities/Africa/Northern Africa_5
18490,D3AB1279,Business & Industrial/Textiles & Nonwovens_2
18491,0CE8A744,Business & Industrial/Business Education_7
18492,40284652,World Localities/North America/USA/California_3
18493,7BFE1F20,Computers & Electronics/Software/Operating Systems/Linux & Unix_7
18494,2429CD3B,World Localities/Asia/East Asia/China/Northwest China_4
18495,11C03855,People & Society/Social Issues & Advocacy/Discrimination & Identity Relations_8
18496,2F1A3732,Beauty & Fitness/Fitness_5
18497,FA5F3667,Business & Industrial/Business Operations/Human Resources/Recruitment & Staffing_2
18498,076230D5,World Localities/Europe/Mediterranean Europe/Spain/Andalucia/Málaga_2
18499,D9C79670,World Localities/Asia/East Asia/Japan/Kyushu/Oita_1
18500,3FBFF2A6,Online Communities/Photo & Video Sharing_7
18501,9C163E7F,Business & Industrial/Shipping & Logistics/Freight Transport/Maritime Transport_1
18502,E18136B5,World Localities/Europe/Central & Eastern Europe/Austria/Carinthia_6
18503,2133C4A3,World Localities/Latin America/Central America/Mexico/Central Mexico/Guanajuato_2
18504,F4CDCDD1,World Localities/Asia/East Asia/Japan/Hokkaido_4
18505,FE36C59A,Sports/Team Sports/Basketball_8
18506,886657AF,Computers & Electronics/Software/Multimedia Software/Photo & Video Software_4
18507,D91D1AB7,"Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/Copiers_2"
18508,D4FCF117,Shopping/Apparel/Uniforms & Workwear_3
18509,DB13779F,World Localities/Asia/West Asia/Turkey/Aegean Turkey_4
18510,AF3A2E1C,Reference/General Reference_7
18511,58A90A4D,Law & Government/Legal/Constitutional Law & Civil Rights_7
18512,52EA5C95,Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software_4
18513,0E1C6F1A,Sports/Sporting Goods/Water Sports Equipment_1
18514,6D29C8A3,Sports/Combat Sports/Wrestling/Amateur & Sport Wrestling_4
18515,238B510A,Arts & Entertainment/Music & Audio/World Music/East Asian Music_3
18516,F4AC2EAB,People & Society/Family & Relationships/Family/Parenting/Babies & Toddlers/Baby & Toddler Toys_8
18517,60F7817F,Shopping/Consumer Resources/Customer Services_2
18518,E142AC31,World Localities/Asia/East Asia/Japan/Kansai/Shiga_2
18519,97125F02,World Localities/Asia/East Asia/Japan/Kansai_2
18520,679D9CA9,Games/Board Games/Miniatures & Wargaming_1
18521,8CCF539D,Arts & Entertainment/Performing Arts_7
18522,956B3EC9,World Localities/Asia/East Asia/China/Eastern China/Shanghai_1
18523,F41BC190,World Localities/North America/USA/New England/Connecticut/New Haven_2
18524,9F757432,Arts & Entertainment/Movies/Horror Films_4
18525,2CC7E2DC,Jobs & Education/Education/Training & Certification_4
18526,241EE9F9,Home & Garden/HVAC & Climate Control/Air Conditioners_5
18527,D52CD8EE,Autos & Vehicles/Motor Vehicles (By Brand)/Jeep_9
18528,1C97E976,Science/Chemistry_8
18529,25F5785D,Games/Arcade & Coin-Op Games_8
18530,870562B6,World Localities/Asia/East Asia/Japan/Chubu/Gifu_5
18531,6DD6B873,Health/Mental Health_7
18532,C50FE628,World Localities/Asia/South Asia/India/East India_4
18533,28C10D2E,World Localities/Asia/Southeast Asia/Viet Nam/Ho Chi Minh City_2
18534,BA724CCD,World Localities/Asia/East Asia/Japan/Okinawa_1
18535,4CBAC8EE,World Localities/Oceania/Australia/New South Wales/Sydney_1
18536,C6667E48,World Localities/North America/USA/Pacific Northwest_3
18537,F837ACA8,Pets & Animals/Animal Products & Services/Pet Food & Pet Care Supplies_7
18538,11306671,World Localities/North America/USA/Rocky Mountains_2
18539,F3043517,Finance/Insurance/Health Insurance_8
18540,2D5B0509,Computers & Electronics/Software/Monitoring Software_6
18541,D08E91CD,People & Society/Social Sciences/Communications & Media Studies/Public Speaking_1
18542,75C48675,Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/MP3 & Portable Media Players_7
18543,66ACA563,Pets & Animals/Animal Products & Services_7
18544,D04EA1DC,Sports/Sporting Goods/Ice Skating Equipment_7
18545,1E36374C,World Localities/Europe/Western Europe/Benelux/Netherlands/South Holland/Rotterdam_4
18546,1B4681CB,Arts & Entertainment/Music & Audio/Urban & Hip-Hop/Reggaeton_1
18547,C3D92D5B,World Localities/Asia/Southeast Asia/Thailand/Southern Thailand_6
18548,C3577261,World Localities/Europe/Western Europe_6
18549,9271AC30,Computers & Electronics/Computer Hardware/Computer Peripherals/Input Devices_1
18550,F60F4FD2,Jobs & Education/Education/Alumni & Reunions_1
18551,F2B67FF5,Arts & Entertainment/Music & Audio/Music Streams & Downloads_3
18552,801DFB58,World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Sinaloa_5
18553,2A2EC423,Finance/Insurance/Vehicle Insurance_7
18554,E5A1965D,Business & Industrial/Business Services/Consulting_2
18555,27409F31,Business & Industrial/Metals & Mining_1
18556,71F82220,Games/Computer & Video Games/Music & Dance Games_4
18557,2FE4CA07,Shopping/Apparel/Casual Apparel/Denim Wear_7
18558,49C3FD27,World Localities/Latin America/South America/Brazil/Southeast Brazil/São Paulo (State)/São Paulo_5
18559,D7DABE22,Sports/Individual Sports/Bowling_6
18560,6A0F7BD1,Autos & Vehicles/Vehicle Codes & Driving Laws_3
18561,3CBA33F9,World Localities/Asia/Central Asia/Kazakhstan_4
18562,B85E9C2C,Autos & Vehicles/Bicycles & Accessories/BMX Bikes_9
18563,896E37C5,World Localities/Asia/East Asia/South Korea/North Jeolla_7
18564,79426D79,Law & Government/Legal/Labor & Employment Law_3
18565,8A0E50AD,Sports/International Sports Competitions/Olympics_7
18566,62233E38,Beauty & Fitness/Fitness/Fitness Equipment & Accessories_2
18567,11934F83,Finance/Banking/Debit & Checking Services_1
18568,A306EC87,Shopping/Consumer Resources/Consumer Advocacy & Protection_3
18569,D77F4F5B,Finance/Credit & Lending/Loans/Vehicle Financing_6
18570,BAA872C3,Autos & Vehicles/Motor Vehicles (By Brand)/Fiat/Alfa Romeo_9
18571,0618E2B5,World Localities/Asia/South Asia/India/South India/Karnataka_2
18572,DC528FF0,Internet & Telecom/Email & Messaging/Text & Instant Messaging_3
18573,97640808,Books & Literature/Children's Literature_5
18574,D53BA918,Sports/Sporting Goods/Squash & Racquetball Equipment_7
18575,7D0EE8A8,Travel & Transportation/Specialty Travel/Ecotourism_6
18576,1D7F97B1,Business & Industrial/Industrial Materials & Equipment/Work Safety Protective Gear_8
18577,2BA542DE,"Reference/General Reference/How-To, DIY & Expert Content_7"
18578,AF68D3A2,Games/Word Games_7
18579,5C67556E,World Localities/Asia/Southeast Asia/Philippines_4
18580,CA7C8993,People & Society/Family & Relationships/Family/Parenting/Babies & Toddlers/Baby & Toddler Toys_3
18581,A1465642,Law & Government/Government_6
18582,121F24C3,Business & Industrial/Advertising & Marketing/Public Relations_4
18583,6261843E,Games/Computer & Video Games_8
18584,A62D6F9C,World Localities/Africa/Western Africa/Burkina Faso_5
18585,6CD77790,Autos & Vehicles/Motor Vehicles (By Type)/Luxury Vehicles_9
18586,6CCFF7CB,Books & Literature_8
18587,57366887,Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance/Brake Service & Repair_3
18588,764E9F51,World Localities/Asia/Southeast Asia/Indonesia/Sulawesi_7
18589,52C6AF00,Health/Reproductive Health/ual Enhancement_2
18590,1C3249C1,Jobs & Education/Jobs/Job Listings/Executive & Management Jobs_3
18591,4D36FCA6,Travel & Transportation/Hotels & Accommodations_6
18592,792A1A2C,World Localities/Europe/Mediterranean Europe/Italy/Veneto_1
18593,1FE677F5,Arts & Entertainment/Music & Audio/Rock Music/Punk (Music)_7
18594,FF470195,Computers & Electronics/Electronics & Electrical_4
18595,F869E23A,Finance/Credit & Lending/Loans/Vehicle Financing/Auto Financing_2
18596,A7FAA896,World Localities/Latin America/South America/Argentina_8
18597,EFB5E64F,World Localities/North America/USA/South (USA)/Virginia_8
18598,F8746E11,Jobs & Education/Jobs/Job Listings/Sales & Marketing Jobs_4
18599,2A8CEFA7,World Localities/Europe/Nordic Countries/Sweden/Stockholm_5
18600,066ACF3F,Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Bread Makers_4
18601,EE669E95,World Localities/Europe/Central & Eastern Europe/Eastern Europe/Belarus_2
18602,12686A08,News/Weather_7
18603,062B9FF9,Shopping/Entertainment Media_3
18604,D0F8280D,Computers & Electronics/Consumer Electronics/Camera & Photo Equipment/Cameras & Camcorders/Camcorders_4
18605,1E7933D9,Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts_6
18606,9D0E68A2,World Localities/North America/USA/Great Plains (USA)/Oklahoma_3
18607,1A604B74,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Documentary & Nonfiction_2
18608,9D499E91,Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/New Year_3
18609,1A10EB6F,Sports/Combat Sports/Martial Arts/Japanese Martial Arts/Karate_3
18610,33DA9712,World Localities/Asia/Southeast Asia/Indonesia/Western New Guinea_2
18611,8174956A,Arts & Entertainment/Movies/Comedy Films_1
18612,38846B63,Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Christian Holidays/Christmas_6
18613,D25EEAAA,Arts & Entertainment/Comics & Animation/Comics_7
18614,A392CE55,World Localities/Oceania/New Zealand/Auckland_4
18615,FF6ED199,Health/Health Conditions/Obesity_5
18616,E22AC71B,World Localities/North America/USA/Southwest (USA)/Nevada/Reno-Sparks_1
18617,995FB174,"Beauty & Fitness/Face & Body Care/Hygiene & Toiletries/Antiperspirants, Deodorants & Body Sprays_2"
18618,064A84D0,Beauty & Fitness/Face & Body Care_3
18619,BF4FF32C,Sports/Combat Sports/Fencing_3
18620,EAF321BA,Arts & Entertainment/Fun & Trivia_1
18621,569E4EEA,World Localities/North America/USA/Mid-Atlantic (USA)/New York State_1
18622,AA864629,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine/Caribbean Cuisine_8
18623,639B7411,Science/Biological Sciences/Genetics_7
18624,BD84E685,Finance/Accounting & Auditing/Billing & Invoicing_6
18625,1865BBB5,Real Estate/Real Estate Listings/Residential Sales/New Homes & Custom Homes_6
18626,A2D6DC63,World Localities/Europe/Western Europe/United Kingdom/England/Yorkshire_2
18627,AE7B28EE,Law & Government/Public Safety/Security Products & Services_1
18628,A672D302,Shopping/Entertainment Media/Entertainment Media Rentals_7
18629,03E64A57,World Localities/Asia/Southeast Asia/Cambodia_2
18630,38088B9E,Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones_3
18631,DC9988A8,Food & Drink/Restaurants/Fine Dining_6
18632,1E55F45F,Arts & Entertainment/Music & Audio/World Music/Latin American Music/Latin Pop_8
18633,A4E60764,Arts & Entertainment/Movies/DVD & Video Shopping_9
18634,642ADB05,Computers & Electronics/Computer Hardware/Computer Drives & Storage/Flash Drives & Memory Cards_5
18635,0AFA9E90,World Localities/Asia/East Asia/China/North Central China/Henan_2
18636,B27270D6,World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Jalisco/Puerto Vallarta_1
18637,AD302265,World Localities/Europe/Southeastern Europe/Kosovo_7
18638,603C2459,Computers & Electronics/Software/Business & Productivity Software/Presentation Software_5
18639,7DD03083,Jobs & Education/Education_1
18640,E3F91BDD,Law & Government/Legal/Criminal Law_3
18641,BC4431C4,World Localities/Europe/Western Europe/Benelux_8
18642,F838CF31,Computers & Electronics/Computer Hardware/Computer Servers_7
18643,E823E45D,Computers & Electronics/Software/Operating Systems_7
18644,F92DA96D,Autos & Vehicles/Motor Vehicles (By Brand)/BMW_7
18645,D6C21264,Jobs & Education/Jobs/Job Listings/Executive & Management Jobs_8
18646,0F93DFD6,Computers & Electronics/Computer Hardware_7
18647,01533BA1,World Localities/Asia/East Asia/China/Southeast China/Guangdong/Guangzhou_1
18648,EAF663A9,Arts & Entertainment/Movies/Cult & Indie Films_8
18649,08DEA955,Autos & Vehicles/Motor Vehicles (By Brand)/Citroën_6
18650,8E7FDA55,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards_8
18651,DE9A4354,Beauty & Fitness/Face & Body Care/Hygiene & Toiletries/Toothbrushes_6
18652,2A9F78E4,Games/Computer & Video Games/Massively Multiplayer Games_7
18653,D56B42D0,Business & Industrial/Agriculture & Forestry/Farms & Ranches_8
18654,7162B8D0,Finance/Investing/Commodities & Futures Trading_4
18655,AEBA980D,Shopping/Apparel/Formal Wear/Bridal Wear_2
18656,BD3D9E10,Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs_8
18657,309F98F8,Home & Garden/Kitchen & Dining/Small Kitchen Appliances_1
18658,0C6A0DA9,World Localities/Asia/West Asia/Israel/Tel Aviv_6
18659,32EA1712,World Localities/Africa/Eastern Africa/Mozambique_1
18660,858FC784,Science/Biological Sciences/Anatomy_3
18661,0F72B29C,Health/Health Conditions/Obesity_3
18662,40EE2C82,World Localities/Europe/Southeastern Europe/Bosnia and Herzegovina_1
18663,0F9F809E,News/Newspapers_3
18664,E5A6FC2C,Travel & Transportation/Transportation_6
18665,57A66EEB,"Home & Garden/Kitchen & Dining/Major Kitchen Appliances/Ranges, Cooktops & Ovens_3"
18666,0853CC09,Sports/Sporting Goods/Ice Skating Equipment_8
18667,FA2D91AF,World Localities/Asia/East Asia/China/Eastern China/Shanghai_4
18668,CFC1CFA1,Home & Garden/Kitchen & Dining/Major Kitchen Appliances_2
18669,9C8A5C68,Sports/Individual Sports/Racquet Sports_4
18670,53DFA26D,World Localities/North America/Canada/Quebec_4
18671,788B53BB,World Localities/Africa/Western Africa/Mali_8
18672,CF16C1F8,Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories/Auto Batteries_1
18673,253ED907,Computers & Electronics/Programming/Windows & .NET_2
18674,F603EBD4,Law & Government/Government/Government Agencies_1
18675,956E4F19,World Localities/Europe/Mediterranean Europe/Italy/Trentino-Alto Adige_5
18676,4096D6B2,World Localities/Asia/Russia & CIS/Russian Federation/Russian Central District_3
18677,22EC4D50,Computers & Electronics/Computer Hardware/Laptops & Notebooks_1
18678,D1CF2B3F,Food & Drink/Cooking & Recipes/Desserts_1
18679,961045F9,Games/Table Games/Billiards_5
18680,20A9844C,World Localities/Europe/Mediterranean Europe/Spain/Valencian Community_8
18681,F8688205,People & Society/Social Issues & Advocacy/Charity & Philanthropy_2
18682,F20C0855,Finance/Insurance/Life Insurance_5
18683,2BEAD6A1,Home & Garden/Home Storage & Shelving/Cabinetry_8
18684,5AD8C0B5,World Localities/Asia/South Asia/India/South India/Tamil Nadu/Chennai_6
18685,ABDFC62D,Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Blenders & Juicers_8
18686,1D4DB20B,Home & Garden/Bed & Bath/Bedroom/Beds & Headboards_4
18687,6209E11E,Computers & Electronics/Consumer Electronics/Virtual Reality Devices_5
18688,0D114AD9,Computers & Electronics/Software/Freeware & Shareware_2
18689,DFEDF2F8,Arts & Entertainment/TV & Video_8
18690,9D2D113E,Arts & Entertainment/Music & Audio/Music Education & Instruction_1
18691,0E8DF832,World Localities/Europe/Western Europe/France/West France/Brittany_7
18692,6F7E3FE6,World Localities/Europe/Western Europe/France/East France/Grand-Est/Alsace/Strasbourg_2
18693,6F623C75,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Face Care Products_7
18694,61D05A19,World Localities/Asia/East Asia/Japan/Chubu/Nagano_1
18695,90ED015A,Games/Card Games/Collectible Card Games_3
18696,AC0464A9,Sports/Sporting Goods/Volleyball Equipment_4
18697,1A6671C3,World Localities/North America/USA/Great Plains (USA)/Oklahoma/Tulsa_8
18698,72E38CE3,World Localities/North America/USA/Great Plains (USA)/North Dakota_5
18699,EE36ACEF,Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards_9
18700,19AB7331,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_5
18701,EFD30582,World Localities/Asia/Russia & CIS/Caucasus/Azerbaijan_7
18702,81E75D2E,World Localities/Europe/Central & Eastern Europe/Baltics_1
18703,022BD561,Arts & Entertainment/TV & Video/Online Video/Web Series_5
18704,4D4AEDC2,World Localities/Asia/East Asia/Japan/Chubu/Aichi_2
18705,119BA7F2,Business & Industrial/Automotive Industry_9
18706,16FBACAE,"Business & Industrial/Construction & Maintenance/Building Materials & Supplies/Nails, Screws & Fasteners_6"
18707,FE5097AF,Arts & Entertainment/Music & Audio/CD & Audio Shopping_7
18708,14555485,Computers & Electronics/Computer Hardware/Computer Components/Chips & Processors_2
18709,8E4C5A6A,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_2"
18710,851E1A11,Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Christian Holidays/Christmas_5
18711,4FC8EC32,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows_2
18712,80AF767C,World Localities/Asia/Russia & CIS/Russian Federation/Volga District_4
18713,ABB1EB43,Arts & Entertainment/Movies/Classic Films_2
18714,BDEB82BA,Health/Nursing_2
18715,CFF1F7CA,Hobbies & Leisure/Clubs & Organizations/Youth Organizations & Resources_4
18716,D73FBF3A,Internet & Telecom/Web Services/Search Engine Optimization & Marketing_7
18717,FEEF5DF2,Autos & Vehicles/Bicycles & Accessories/Bike Frames_4
18718,73036667,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Nail Care Products_1
18719,38465851,World Localities/North America/USA/California/California Central Coast_6
18720,FFF9D12C,Computers & Electronics/Computer Hardware/Computer Components/Chips & Processors_6
18721,E06B4294,Shopping/Apparel/Formal Wear/Bridal Wear_5
18722,5A732A66,Internet & Telecom/Service Providers_2
18723,BA2EA2A6,World Localities/Europe/Mediterranean Europe/Malta_3
18724,70D010F3,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Face Care Products/Anti-Aging Skin Care Products_8
18725,CCF9F66D,World Localities/Asia/West Asia/Qatar/Doha_8
18726,6223AC06,Food & Drink/Food/Meat & Seafood/Fish & Seafood_8
18727,F37A54E0,Arts & Entertainment/Performing Arts/Circus_5
18728,E16A9603,World Localities/North America/USA/Southwest (USA)/Utah/Salt Lake City_8
18729,A3080D7B,Games/Board Games_8
18730,F3E551BF,Health/Reproductive Health/Transmitted Diseases_1
18731,A2E1804C,World Localities/Europe/Central & Eastern Europe/Germany/Bavaria/Munich_3
18732,35623985,People & Society/Social Issues & Advocacy/Housing & Development_1
18733,AB3EE6E4,Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Blenders & Juicers_5
18734,A38409CB,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_2
18735,DF2FC683,People & Society/Religion & Belief/Skeptics & Non-Believers_1
18736,2AC15167,Computers & Electronics/Software/Internet Software_3
18737,1892C3E2,Business & Industrial/Business Services/Office Supplies_5
18738,30D63C91,Business & Industrial/Business Operations_6
18739,54864F06,World Localities/Latin America_6
18740,41A6195D,People & Society/Family & Relationships/Family/Parenting/Babies & Toddlers/Baby Strollers & Transport_3
18741,A2C9C52F,World Localities/Africa/Southern Africa/South Africa_1
18742,E128764B,Sports/Sporting Goods/Winter Sports Equipment/Snowboarding Gear_2
18743,E0816B51,World Localities/Latin America/Caribbean/Barbados_3
18744,A77D8C8A,Autos & Vehicles/Motor Vehicles (By Brand)/Ford_9
18745,309AF9CD,Travel & Transportation/Transportation/Carpooling_6
18746,38C00C33,Games/Computer & Video Games/Simulation Games_2
18747,791FDF77,World Localities/North America/USA_2
18748,BA964424,Computers & Electronics/Electronics & Electrical/Data Sheets & Electronics Reference_6
18749,D38E7814,Health/Public Health/Occupational Health & Safety_2
18750,DCEA4C4A,World Localities/Europe/Western Europe/United Kingdom/England/Yorkshire/Sheffield_6
18751,C86495E2,World Localities/Asia/East Asia/China/Northwest China/Ningxia_8
18752,EBFBC78D,People & Society/Religion & Belief/Christianity_8
18753,A07DDF42,Sports/Combat Sports/Wrestling_7
18754,BF960C8F,World Localities/Asia/South Asia/India/East India_7
18755,B4EC6D80,World Localities/Latin America/Central America_7
18756,79F26180,Business & Industrial/Energy & Utilities/Waste Management/Recycling_3
18757,1446C203,World Localities/Europe/Mediterranean Europe/Portugal/Algarve_8
18758,90FD7321,Sports/Combat Sports/Wrestling/Professional Wrestling_7
18759,8EC53156,Home & Garden/Nursery & Playroom_4
18760,7C48E6A7,World Localities/Europe/Western Europe/Benelux/Netherlands/Groningen_7
18761,7AB42C0B,Sports_7
18762,80D1AD79,World Localities/Oceania/New Zealand/Auckland_5
18763,82FE18D5,Travel & Transportation/Specialty Travel_2
18764,17AE9F19,World Localities/Europe/Mediterranean Europe/Spain/Murcia_8
18765,58400E29,Arts & Entertainment/Events & Listings_8
18766,2403042F,Autos & Vehicles/Bicycles & Accessories/Cruiser Bicycles_9
18767,B389CABF,Business & Industrial/Manufacturing_8
18768,693345CA,Sports/Sports Fan Gear & Apparel_7
18769,E450075A,People & Society/Religion & Belief/Mindfulness & Meditation_7
18770,BDF2D090,Finance/Investing/Brokerages & Day Trading_2
18771,6F3C82DA,Hobbies & Leisure/Special Occasions/Anniversaries_2
18772,695E6D0D,Sports/Combat Sports/Martial Arts/Mixed Martial Arts/Ultimate Fighting Championship (UFC)_3
18773,9B5F9499,Shopping/Apparel/Clothing Accessories/Socks & Hosiery_3
18774,F40B698B,World Localities/Asia/East Asia/Japan/Kyushu/Nagasaki_7
18775,1F6580BC,Computers & Electronics/Software/Operating Systems/Mobile OS/Android OS_7
18776,00514459,Sports/Water Sports/Swimming_2
18777,EC114BE0,Business & Industrial/Small Business/MLM & Business Opportunities_7
18778,651DD2A6,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_5"
18779,20F1B0AD,World Localities/Europe/Central & Eastern Europe/Germany/Saarland_3
18780,95703507,Beauty & Fitness/Fitness/Bodybuilding_7
18781,186AB973,Beauty & Fitness/Face & Body Care/Hygiene & Toiletries/Toothbrushes_8
18782,9A683ED6,News/Weather_8
18783,5BDC9369,Law & Government/Government/Courts & Judiciary_2
18784,E1A45DBE,World Localities/Asia/South Asia/India/West India/Maharashtra/Pune_5
18785,37EC832A,People & Society/Family & Relationships/Romance_6
18786,D5540954,World Localities/Latin America/Central America/Panama_6
18787,226707A4,Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance/Collision & Auto Body Repair_7
18788,8E824EBB,World Localities/North America/USA/Great Plains (USA)/Oklahoma/Tulsa_5
18789,0D05B842,Online Communities/Feed Aggregation & Social Bookmarking_6
18790,31F724DB,Finance/Investing/Currencies & Foreign Exchange_2
18791,C895F449,World Localities/North America_1
18792,1875DFE7,People & Society/Family & Relationships/Etiquette_4
18793,BF836062,World Localities/Europe/Western Europe/Benelux/Netherlands/North Brabant_4
18794,A1E3BA3B,World Localities/Asia/South Asia/India/Northeast India_8
18795,ACD36D4C,Arts & Entertainment/Music & Audio/Music Videos_7
18796,80415444,Food & Drink/Beverages/Sports Drinks_1
